Unnamed: 0,ID,Product Id,Category,Name,Brand,Rating,ReviewCount,Description,ImageURL,Tags,Gender
999,1000,26152,Bottomwear,Trousers,GOJO,4.5,300,John Miller Men Striped Grey Trousers,http://assets.myntassets.com/v1/images/style/properties/bbddb8510d402639e0a038bde5ec08bb_images.jpg,"Trousers,myntassets.com",Men
1000,1001,12367,Topwear,Shirts,Old Spice,4.5,477,Reid & Taylor Men White Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
1001,1002,54572,Topwear,Kurtas,Gillette,4.5,136,Sushilas Women Multi Coloured Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
1002,1003,27080,Shoes,Heels,Lubriderm,4.6,80,Catwalk Women Silver Flats,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,"Heels,myntassets.com",Women
1003,1004,30037,Watches,Watches,Paradise Herbs,4.5,300,SKAGEN DENMARK Men Silver-Toned Dial Watch 233LSS,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
1004,1005,46285,Dress,Dresses,Derma E,4.5,222,109F Women Multi Coloured Dress,http://assets.myntassets.com/v1/images/style/properties/c5b0d7c1f0308be020655bc10ca16427_images.jpg,"Dresses,myntassets.com",Women
1005,1006,12969,Shoes,Sports Shoes,Renuzit,4.6,52,ADIDAS Men Snova Glide Blue Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
1006,1007,35777,Shoes,Sports Shoes,Purex,4.5,207,Force 10 Men Black & Green Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
1007,1008,51232,Topwear,Kurtas,Elf,4.0,2438,Satya Paul Women Green Printed Kaftan,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
1008,1009,17427,Watches,Watches,Zep Brands,4.5,300,CASIO G-Shock Men White Analogue & Digital Watch G274,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
1009,1010,9804,Topwear,Shirts,Softsoap,5.0,1,John Miller Men Black Checks Shirts,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
1010,1011,23612,Fragrance,Perfume and Body Mist,Pert,4.5,300,Nike Fragrances Women Sensual Touch Perfume,http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg,"Perfume and Body Mist,myntassets.com",Women
1011,1012,6070,Topwear,Tshirts,Revlon,4.7,562,UCB Women's Young Pigment Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Women
1012,1013,47357,Bags,Mobile Pouch,Suave,4.6,298,Baggit Women Purple Phulrani Brush Mobile Pouch,http://assets.myntassets.com/v1/images/style/properties/63db367d013158c0913c1a54006e8318_images.jpg,"Mobile Pouch,myntassets.com",Women
1013,1014,26360,Topwear,Tshirts,BioSilk,4.5,300,Arrow Woman Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Women
1014,1015,12155,Bottomwear,Leggings,Love Beauty and Planet,4.5,142,Aurelia Women Solid Beige Leggings,http://assets.myntassets.com/v1/images/style/properties/8c29f66ec78e78081504b6ad73e6af8b_images.jpg,"Leggings,myntassets.com",Women
1015,1016,42625,Jewellery,Earrings,ALBOLENE,4.5,300,Estelle Women Earrings,http://assets.myntassets.com/v1/images/style/properties/f21ff0021d5d5095ed087314e548ea24_images.jpg,"Earrings,myntassets.com",Women
1016,1017,3502,Topwear,Tshirts,NIVEA,4.5,15,ADIDAS Women's Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Women
1017,1018,30205,Bags,Handbags,Alpecin,4.5,300,Nike Women Track Tote Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
1018,1019,9038,Shoes,Formal Shoes,Garnier,4.5,300,Buckaroo Men Medina Brown Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/06edc2da9c6d103d299e5e8dafc5b6b9_images.jpg,"Formal Shoes,myntassets.com",Men
1019,1020,54740,Shoes,Casual Shoes,COVER GIRL - PROCTOR,4.1,286,Vans Men Black Era Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
1020,1021,13087,Shoes,Casual Shoes,Magic,5.0,2,Timberland Unisex Casual Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Unisex
1021,1022,10602,Topwear,Tshirts,Amazing Grass,5.0,1,Nike Men Football Soccer Red Jerseys,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
1022,1023,40172,Eyewear,Sunglasses,Label.m,4.5,300,Fastrack Men UV protected Sporty Wrap Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Men
1023,1024,33480,Belts,Belts,Crest,4.1,194,Baggit Women Purple Belt,http://assets.myntassets.com/v1/images/style/properties/8eee4563e14cf451b07f27761fd6535f_images.jpg,"Belts,myntassets.com",Women
1024,1025,59863,Skin Care,Eye Cream,Lipstick Queen,4.5,22,Olay Women Total Effects Anti-Ageing Eye Cream,http://assets.myntassets.com/v1/images/style/properties/Olay-Women-Total-Effects-Anti-Ageing-Eye-Cream_f01717745be1cbb1a11b371c4c0805f5_images.jpg,"Eye Cream,myntassets.com",Women
1025,1026,32552,Shoes,Casual Shoes,EltaMD,4.5,15,Playboy Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
1026,1027,21979,Bags,Clutches,Paul Mitchell,4.5,6,Murcia Women Casual Black Clutch,http://assets.myntassets.com/v1/images/style/properties/ee617574380de80bee9cce9ec585e8be_images.jpg,"Clutches,myntassets.com",Women
1027,1028,56017,Lips,Lipstick,RidgeCrest Herbals,4.4,9,Colorbar Soft Touch Wood Heart Lipstick 039,http://assets.myntassets.com/assets/images/56019/2019/1/11/49d718c4-6d86-42d1-8d00-1ce4b7851b2c1547190759839-Colorbar-Soft-Touch-Show-Stopper-Copper-Lipstick-037-2715471-1.jpg,"Lipstick,myntassets.com",Women
1028,1029,20097,Topwear,Kurtas,Micro Ingredients,5.0,12,Diva Women Printed White Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
1029,1030,53565,Watches,Watches,McKesson,2.7,3,Q&Q Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
1030,1031,15370,Topwear,Sweatshirts,Daisy Rose,4.8,70,Urban Yoga Women Solid Pink Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/59912a0287751ff0475c8748dbcf4ea0_images.jpg,"Sweatshirts,myntassets.com",Women
1031,1032,39986,Shoes,Casual Shoes,Alberto VO5,4.5,300,Gas Men Mila Navy Blue Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
1032,1033,21145,Topwear,Shirts,method,4.5,300,s.Oliver Women Printed Black Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Women
1033,1034,4727,Topwear,Tshirts,Colgate,4.5,300,Disney Kids Boy's Regatta Annual Blue Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Boys
1034,1035,45400,Shoes,Flats,Vega,4.6,58,Rocia Women Maroon Sandals,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Gladiator-Sandals_b8f695202ccc1889f65d57b4000a888f_images.jpg,"Flats,myntassets.com",Women
1035,1036,38434,Bags,Handbags,Prevail,3.3,4,Baggit Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
1036,1037,53905,Bags,Handbags,Lady Speed Stick,4.5,4,Kiara Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
1037,1038,1609,Topwear,Sweatshirts,L.A. Girls,4.1,139,Reebok Women Boat-Neck Wildberry Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/59912a0287751ff0475c8748dbcf4ea0_images.jpg,"Sweatshirts,myntassets.com",Women
1038,1039,57599,Lips,Lipstick,SHAVE SECRET,4.6,194,Lotus Herbals Moistpetals Berry Punch Lipstick 121,http://assets.myntassets.com/assets/images/56019/2019/1/11/49d718c4-6d86-42d1-8d00-1ce4b7851b2c1547190759839-Colorbar-Soft-Touch-Show-Stopper-Copper-Lipstick-037-2715471-1.jpg,"Lipstick,myntassets.com",Women
1039,1040,25985,Fragrance,Perfume and Body Mist,Host Defense Mushrooms,4.5,300,J.Del Pozo Halloween Women Perfume,http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg,"Perfume and Body Mist,myntassets.com",Women
1040,1041,59403,Topwear,Tshirts,Super Poligrip,4.4,180,Tokyo Talkies Women White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Women
1041,1042,21519,Bags,Handbags,Swiffer,4.5,868,Kiara Women Glossy White Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
1042,1043,53139,Shoes,Heels,Febreze,4.4,267,Catwalk Women Blue & White Sandals,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,"Heels,myntassets.com",Women
1043,1044,29774,Topwear,Shirts,OPI,4.5,1,Wrangler Men Purple Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
1044,1045,3962,Topwear,Tops,LISTERINE,4.4,176,Jealous 21 Women Black Shimmery Falling Neck Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
1045,1046,18033,Bags,Handbags,Salon Perfect,4.5,11,Lino Perros Women Solid Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
1046,1047,17847,Shoes,Sports Shoes,Crystal Body Deodorant,4.5,206,Nike Men Air Impetus II White Sports Shoe,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
1047,1048,9464,Topwear,Shirts,Brazilian Blowout,4.8,9,John Miller Men  White Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
1048,1049,48743,Jewellery,Bangle,White Rain,4.5,9,Revv Men Steel Bangle,http://assets.myntassets.com/v1/images/style/properties/844538a2e29332348d82db7ac9e654f3_images.jpg,"Bangle,myntassets.com",Men
1049,1050,16995,Sandal,Sports Sandals,NIVEA,4.7,291,Rocia Women Casual Black Sandal,http://assets.myntassets.com/v1/images/style/properties/Reebok-Men-Blue-Twist-Sandals_9d151773708628e8efa686c33561b54a_images.jpg,"Sports Sandals,myntassets.com",Women
1050,1051,12509,Shoes,Casual Shoes,Rimmel,4.5,594,Red Tape Men Casual Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
1051,1052,17249,Topwear,Tshirts,L.A. Colors,4.5,300,U.S. Polo Assn. Men Printed Limoges Blue Tshirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
1052,1053,47539,Shoes,Flats,Long Aid,5.0,12,Portia Women White Flats,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Gladiator-Sandals_b8f695202ccc1889f65d57b4000a888f_images.jpg,"Flats,myntassets.com",Women
1053,1054,29546,Topwear,Tshirts,Cetaphil,4.5,51,Classic Polo Men Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
1054,1055,42877,Wallets,Wallets,Garnier,4.5,14724,French Connection Women Maroon Wallet,http://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg,"Wallets,myntassets.com",Women
1055,1056,9656,Topwear,Shirts,Rimmel,3.5,6,Indigo Nation Men Bling Technification Red Black Shirts,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
1056,1057,23840,Shoes,Casual Shoes,Garnier,4.5,9799,ADIDAS Men Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
1057,1058,43199,Watches,Watches,Redken,4.6,37,Fastrack Men Gunmetal-Toned Dial Watch NA3015AL01,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
1058,1059,18201,Topwear,Jackets,Always,4.4,508,Nike Men Casual Olive Jacket,http://assets.myntassets.com/v1/images/style/properties/01c417703d7775105ba346c691f4700b_images.jpg,"Jackets,myntassets.com",Men
1059,1060,35925,Bags,Clutches,Lighting,1.0,10,Peperone Women Yellow Clutch,http://assets.myntassets.com/v1/images/style/properties/ee617574380de80bee9cce9ec585e8be_images.jpg,"Clutches,myntassets.com",Women
1060,1061,8784,Eyewear,Sunglasses,Cetaphil,4.8,96,Fastrack Unisex Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Unisex
1061,1062,4975,Topwear,Tshirts,Clinique,4.5,4,Gini and Jony Boy's Kent Pack of 3 Tee Kidswear,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
1062,1063,56679,Shoes,Heels,Sally Hansen,4.3,1082,Portia Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,"Heels,myntassets.com",Women
1063,1064,24259,Shoes,Casual Shoes,Benton,4.5,5,Numero Uno Men Navy Blue Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
1064,1065,38606,Topwear,Tshirts,Goldwell,4.5,300,Nike Men Printed Boxed White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
1065,1066,59631,Saree,Sarees,Clubman Pinaud,4.5,300,FNF Red & Gold Collection for Wedding Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Green-Collection-for-Wedding-Wear-Sari_6c60eef0b8d9cff87cfcd1f73953e5cd_images.jpg,"Sarees,myntassets.com",Women
1066,1067,4149,Shoes,Sports Shoes,Gain,4.8,3175,Nike Women Free White Pink Shoe,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Women
1067,1068,10850,Topwear,Tshirts,L'Oreal Paris,3.0,2,Wrangler Men Famous Filafil Blue T-Shirts,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
1068,1069,26956,Topwear,Tops,COVERGIRL,4.0,1309,Jealous 21 Women Black Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
1069,1070,29122,Headwear,Caps,REACH,4.5,15,Puma Unisex Cat Logo Black Cap,http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,"Caps,myntassets.com",Unisex
1070,1071,51038,Innerwear,Briefs,Anbesol,4.7,124,Enamor Women Lupine Coloured Briefs,http://assets.myntassets.com/v1/images/style/properties/155353efc674d253e30c213ca07bbb0b_images.jpg,"Briefs,myntassets.com",Women
1071,1072,30833,Topwear,Kurtas,Sprayway,4.8,22,Fabindia Women Beige Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
1072,1073,48929,Jewellery,Ring,ArtNaturals,4.7,6,Lucera Women Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_dccb8dafadde1c4759acfb940fcb42e9_images.jpg,"Ring,myntassets.com",Women
1073,1074,27884,Topwear,Shirts,Dr. Scholl's,4.5,291,Scullers For Her Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Women
1074,1075,55498,Lips,Lip Gloss,Simply Smooth,5.0,3,Revlon ColorBurst Strawberry Lip Gloss 06,http://assets.myntassets.com/v1/images/style/properties/Revlon-Gold-Dust-Poussiere-Doree-Colorburst-Lip-Gloss-024_ed41da69ac3f9c1c17cb6517a999b749_images.jpg,"Lip Gloss,myntassets.com",Women
1075,1076,3708,Topwear,Tshirts,Dial,3.5,19,Classic Polo Men's Navy Grey Stripe T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
1076,1077,48115,Belts,Belts,H2O+ Beauty,4.5,300,Fossil Women Black Midnight  Belt,http://assets.myntassets.com/v1/images/style/properties/8eee4563e14cf451b07f27761fd6535f_images.jpg,"Belts,myntassets.com",Women
1077,1078,18665,Shoes,Casual Shoes,Redken,4.7,17,Fila Men Syncro White Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
1078,1079,47961,Bags,Clutches,Poise,4.5,2,French Connection Women Grey Clutch,http://assets.myntassets.com/v1/images/style/properties/ee617574380de80bee9cce9ec585e8be_images.jpg,"Clutches,myntassets.com",Women
1079,1080,10408,Topwear,Tops,Zoya,4.0,4,United Colors of Benetton Women Solid Black Tops,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
1080,1081,14894,Accessories,Travel Accessory,Sebastian Professional,4.5,2,United Colors of Benetton Women Solid Black Bags,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Orange-Chalk-Bag_b52edc6279b3e1f016a8e7d822a0b2d6_images.jpg,"Travel Accessory,myntassets.com",Women
1081,1082,15946,Ties,Ties,Tom's of Maine,4.4,451,Turtle Men Solid Black Ties,http://assets.myntassets.com/v1/images/style/properties/95be55c54f165083eaf611739c261183_images.jpg,"Ties,myntassets.com",Men
1082,1083,1863,Topwear,Tshirts,Premier cosmetics,4.5,300,Inkfruit Men Night Wolf T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
1083,1084,59255,Watches,Watches,Sta-Sof-Fro,4.5,300,Titan Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
1084,1085,20893,Shoes,Casual Shoes,Neutrogena,4.4,3162,Basics Men Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
