Uniq id,Product Id,gender,masterCategory,Product Category,Product Name,baseColour,Product Brand,season,Product Rating,Product Reviews Count,usage,Product Description,Product Image Url,Product ,Tags,Product Tags
1066,59631,Women,Apparel,Saree,Sarees,Red,Clubman Pinaud,Fall,5,5,Ethnic,FNF Red & Gold Collection for Wedding Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Red---Gold-Collection-for-Wedding-Sari_24130b6d7b9e32609c4be5b060b4b5a3_images.jpg,Sarees,myntassets.com,"Sarees,myntassets.com"
1067,4149,Women,Footwear,Shoes,Sports Shoes,White,Gain,Summer,4.8,3175,Sports,Nike Women Free White Pink Shoe,http://assets.myntassets.com/v1/images/style/properties/9eb4ad2705fa944b8ffcbee87922bafe_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
1068,10850,Men,Apparel,Topwear,Tshirts,Blue,L'Oreal Paris,Fall,3,2,Casual,Wrangler Men Famous Filafil Blue T-Shirts,http://assets.myntassets.com/v1/images/style/properties/8bd276f0e9295336eadafab87eb1f1cb_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
1069,26956,Women,Apparel,Topwear,Tops,Black,COVERGIRL,Summer,4,1309,Casual,Jealous 21 Women Black Top,http://assets.myntassets.com/v1/images/style/properties/d2b6b54a7cd3b96b0156d68d569e132f_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
1070,29122,Unisex,Accessories,Headwear,Caps,Black,REACH,Summer,5,15,Casual,Puma Unisex Cat Logo Black Cap,http://assets.myntassets.com/v1/images/style/properties/a4b3b29af5b783b9b4b4c84716b5e55f_images.jpg,Caps,myntassets.com,"Caps,myntassets.com"
1071,51038,Women,Apparel,Innerwear,Briefs,Lavender,Anbesol,Summer,4.7,124,Casual,Enamor Women Lupine Coloured Briefs,http://assets.myntassets.com/v1/images/style/properties/a63ad80266ac893a5bc2845d19337892_images.jpg,Briefs,myntassets.com,"Briefs,myntassets.com"
1072,30833,Women,Apparel,Topwear,Kurtas,Beige,Sprayway,Summer,4.8,22,Ethnic,Fabindia Women Beige Kurta,http://assets.myntassets.com/v1/images/style/properties/26f8e37ebf88c246d8944a72e3a222ff_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
1073,48929,Women,Accessories,Jewellery,Ring,Silver,ArtNaturals,Fall,4.7,6,Casual,Lucera Women Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_8ef7c74bbd7dc6cef1bde6065ffc575c_images.jpg,Ring,myntassets.com,"Ring,myntassets.com"
1074,27884,Women,Apparel,Topwear,Shirts,Blue,Dr. Scholl's,Summer,5,291,Formal,Scullers For Her Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/f63c1e98ad0cf6533d898bd56a0ba417_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
1075,55498,Women,Personal Care,Lips,Lip Gloss,Pink,Simply Smooth,Spring,5,3,Casual,Revlon ColorBurst Strawberry Lip Gloss 06,http://assets.myntassets.com/v1/images/style/properties/Revlon-Color-Brust-Strawberry-Lip-Gloss-06_5afdf4186b621b2bffa3f5d76222565a_images.jpg,Lip Gloss,myntassets.com,"Lip Gloss,myntassets.com"
1076,3708,Men,Apparel,Topwear,Tshirts,Navy Blue,Dial,Summer,3.5,19,Casual,Classic Polo Men's Navy Grey Stripe T-shirt,http://assets.myntassets.com/v1/images/style/properties/24336bcdabc9461c17c55ea8e093b87b_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
1077,48115,Women,Accessories,Belts,Belts,Black,H2O+ Beauty,Summer,5,5,Casual,Fossil Women Black Midnight  Belt,http://assets.myntassets.com/v1/images/style/properties/cb5719822c62a856d0d02b8dd1fa1eb0_images.jpg,Belts,myntassets.com,"Belts,myntassets.com"
1078,18665,Men,Footwear,Shoes,Casual Shoes,White,Redken,Summer,4.7,17,Casual,Fila Men Syncro White Shoes,http://assets.myntassets.com/v1/images/style/properties/3f475a31c39bcc9c6045a9f8c7452893_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
1079,47961,Women,Accessories,Bags,Clutches,Grey,Poise,Summer,5,2,Casual,French Connection Women Grey Clutch,http://assets.myntassets.com/v1/images/style/properties/a33481f5c48d0887accde1d8209608c6_images.jpg,Clutches,myntassets.com,"Clutches,myntassets.com"
1080,10408,Women,Apparel,Topwear,Tops,Black,Zoya,Fall,4,4,Casual,United Colors of Benetton Women Solid Black Tops,http://assets.myntassets.com/v1/images/style/properties/5dd9bc64a38b34742fd72c58798e2247_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
1081,14894,Women,Accessories,Accessories,Travel Accessory,Black,Sebastian Professional,Summer,4.5,2,Casual,United Colors of Benetton Women Solid Black Bags,http://assets.myntassets.com/v1/images/style/properties/303bc22d7176e66123365dc65b1214ef_images.jpg,Travel Accessory,myntassets.com,"Travel Accessory,myntassets.com"
1082,15946,Men,Accessories,Ties,Ties,Black,Tom's of Maine,Fall,4.4,451,Formal,Turtle Men Solid Black Ties,http://assets.myntassets.com/v1/images/style/properties/1cd58c8d6bb592b9ae45532b4eef084d_images.jpg,Ties,myntassets.com,"Ties,myntassets.com"
1083,1863,Men,Apparel,Topwear,Tshirts,Black,Premier cosmetics,Summer,5,5,Casual,Inkfruit Men Night Wolf T-shirt,http://assets.myntassets.com/v1/images/style/properties/4e234092eeb7a1448aed7c155138bdd6_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
1084,59255,Men,Accessories,Watches,Watches,Black,Sta-Sof-Fro,Winter,5,5,Casual,Titan Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Men-Black-Watch_14e8a4d64af3e8956410886d2bc702ad_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
1085,20893,Men,Footwear,Shoes,Casual Shoes,Black,Neutrogena,Fall,4.4,3162,Casual,Basics Men Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/3b86808004a5829edc1076ddeb5ebe4f_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
1086,58989,Men,Personal Care,Fragrance,Deodorant,White,Product of clorox,Spring,5,1,Casual,Cavallini Men Deo,http://assets.myntassets.com/v1/images/style/properties/Cavallini-Men-Deo_2aa426957c39927115bafe2e94df227b_images.jpg,Deodorant,myntassets.com,"Deodorant,myntassets.com"
1087,38050,Men,Accessories,Watches,Watches,Black,Florida Laboratories,Winter,5,10,Casual,Q&Q Men Black Digital Watch M119J003Y,http://assets.myntassets.com/v1/images/style/properties/23a7a03827781e474a464b60f5802cae_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
1088,39182,Women,Apparel,Topwear,Kurtas,Magenta,COVERGIRL,Summer,5,33,Ethnic,Aneri Women Magenta & Black Kurta,http://assets.myntassets.com/v1/images/style/properties/d2b5a86359851e83772b927dbe10eb49_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
1089,41098,Women,Apparel,Topwear,Tops,Cream,TekDeals,Summer,4.4,104,Casual,Allen Solly Woman Cream Top,http://assets.myntassets.com/v1/images/style/properties/b602d64d273c258df6c31fe99a558b86_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
1090,21941,Women,Accessories,Bags,Handbags,Black,AMZ Supply,Winter,5,1,Casual,Murcia Women Casual Black Handbag,http://assets.myntassets.com/v1/images/style/properties/1c1806e44f9c75fe298ab558454ba15f_images.jpg,Handbags,myntassets.com,"Handbags,myntassets.com"
1091,56813,Women,Apparel,Topwear,Kurtis,Multi,Prevail,Summer,4.3,3,Ethnic,Aneri Women Multi Coloured Kurti,http://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Multi-Coloured-Tunic_3febbc419a53db8926590ff46b1cf5a2_images.jpg,Kurtis,myntassets.com,"Kurtis,myntassets.com"
1092,59067,Women,Apparel,Innerwear,Bra,Black,Tom's of Maine,Summer,5,5,Casual,Peri Peri Women Black Bra,http://assets.myntassets.com/v1/images/style/properties/Peri-Peri-Women-Black-Bra_1a526d0d60b1452f80c43adf2e86cbfe_images.jpg,Bra,myntassets.com,"Bra,myntassets.com"
1093,15348,Men,Apparel,Topwear,Tshirts,Black,Colgate,Fall,5,5,Casual,Nike Men Special Edition 3 Star Polo Black Tshirts,http://assets.myntassets.com/v1/images/style/properties/988496cb79a467af481c82c55cde8083_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
1094,12951,Men,Apparel,Topwear,Shirts,Blue,Tom's of Maine,Fall,4.8,193,Casual,Basics Men Blue Slim Fit Checked Shirt,http://assets.myntassets.com/v1/images/style/properties/90b41c72a6ffec9f8c1c1f96b07c683c_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
1095,6048,Men,Apparel,Topwear,Shirts,Black,CeraVe,Summer,4.3,26,Casual,UCB Men Ben Logo Black Shirt,http://assets.myntassets.com/v1/images/style/properties/17545a789509c8bf05b7a8c9660df680_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
1096,13883,Men,Apparel,Topwear,Shirts,Purple,Glad,Fall,5,746,Casual,Scullers Men Check Purple Shirts,http://assets.myntassets.com/v1/images/style/properties/0d1851cc4cfb7faf995a1773c6d2dce5_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
1097,19585,Women,Apparel,Topwear,Tops,Blue,Carefree,Summer,5,5,Casual,United Colors of Benetton Women Solid Blue Top,http://assets.myntassets.com/v1/images/style/properties/6b19cdeff0503186eb050a54d215dfa6_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
1098,6874,Women,Apparel,Dress,Dresses,Pink,L.A. Colors,Summer,4,27,Casual,Forever New Women Pink Sleeveless Dress,http://assets.myntassets.com/v1/images/style/properties/e08b8eda1d0c1b7819fc7c4359ca67d4_images.jpg,Dresses,myntassets.com,"Dresses,myntassets.com"
1099,18457,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Unique Bargains,Spring,5,2,Casual,Nautica Blue Men Perfumes,http://assets.myntassets.com/v1/images/style/properties/77d649bca8804059c4d86a5e6cc9458d_images.jpg,Perfume and Body Mist,myntassets.com,"Perfume and Body Mist,myntassets.com"
1100,9000,Men,Footwear,Shoes,Casual Shoes,Brown,ShiKai,Fall,5,4,Casual,Puma Men Archive Boot WTR Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/541e84bced1067d6ef4e59508561a303_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
1101,48327,Women,Accessories,Bags,Handbags,Green,Kiwi Botanicals,Summer,4.8,38,Casual,Pitaraa Women Green Sling Bag,http://assets.myntassets.com/v1/images/style/properties/64b866424f432cf5ba94f6f2ff303b58_images.jpg,Handbags,myntassets.com,"Handbags,myntassets.com"
1102,35589,Men,Footwear,Sandal,Sandals,Olive,CHI,Fall,5,5,Casual,Gliders Men Yellow Sandals,http://assets.myntassets.com/v1/images/style/properties/b7a479fe5f56457e930541a789c5df68_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
1103,31915,Women,Accessories,Bags,Clutches,Green,Better Homes & Gardens,Summer,3.4,30,Casual,Fabindia Women Green Silk Clutch,http://assets.myntassets.com/v1/images/style/properties/9394d7077de6886b3d132b5beb39cb99_images.jpg,Clutches,myntassets.com,"Clutches,myntassets.com"
1104,28004,Men,Apparel,Innerwear,Trunk,Black,Air Wick,Summer,4.5,505,Casual,Jockey ZONE Men Black Modern Trunks US19,http://assets.myntassets.com/v1/images/style/properties/845a09ba2bfa7c068475cccee3b1bfe7_images.jpg,Trunk,myntassets.com,"Trunk,myntassets.com"
1105,27870,Women,Apparel,Topwear,Shirts,White,Clinique,Fall,5,2,Smart Casual,Scullers For Her Women White Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/Scullers-For-Her-Women-White-Striped-Shirt_b4833b5129730298114c075d80980d96_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
1106,19743,Women,Accessories,Headwear,Caps,Blue,Optimal Effects,Fall,5,5,Casual,United colors of benetton Women Blue Cap,http://assets.myntassets.com/v1/images/style/properties/4eaeb2592ca04c30edb98059e3776a35_images.jpg,Caps,myntassets.com,"Caps,myntassets.com"
1107,49033,Women,Accessories,Jewellery,Ring,Silver,Max Factor,Summer,4.7,37,Casual,Lucera Women Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_b18906d53ac08a9b92a28f09595042fb_images.jpg,Ring,myntassets.com,"Ring,myntassets.com"
1108,8314,Men,Apparel,Topwear,Shirts,Blue,Coxeer,Summer,4,2,Casual,Locomotive Men Check Lafayette Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/306ba92f55ea71452fee875a33c3633a_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
1109,31129,Girls,Apparel,Dress,Dresses,Magenta,Prosourcefit,Summer,5,4,Casual,Giny and Jony Girls Printed White & Pink Dress,http://assets.myntassets.com/v1/images/style/properties/3a4faa7c017c3ea1e8df9c887b929d50_images.jpg,Dresses,myntassets.com,"Dresses,myntassets.com"
1110,43509,Women,Apparel,Dress,Dresses,Grey Melange,OPI,Summer,3.9,18,Casual,French Connection Women Grey Melange Dress,http://assets.myntassets.com/v1/images/style/properties/42670ddbde5e326bd690bfff34e8d26f_images.jpg,Dresses,myntassets.com,"Dresses,myntassets.com"
1111,18691,Men,Apparel,Innerwear,Trunk,Black,Rimmel,Summer,4.2,586,Casual,Hanes Men Black Modern Duo Dry Cotton Stretch Trunks,http://assets.myntassets.com/v1/images/style/properties/b40fb68da475bd66c965d5ceae55a34f_images.jpg,Trunk,myntassets.com,"Trunk,myntassets.com"
1112,47995,Men,Accessories,Watches,Watches,Black,Coffeemate,Winter,4.5,294,Casual,Helix Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/Helix-Men-Black-Watch_d4bb27126637dc4fb2ed0852f82504ba_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
1113,38296,Men,Accessories,Wallets,Wallets,Brown,Dove,Summer,3.7,18,Casual,Reid & Taylor Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/abdd1249abdd6fe3a3bee12aad81f537_images.jpg,Wallets,myntassets.com,"Wallets,myntassets.com"
1114,14860,Women,Accessories,Wallets,Wallets,Charcoal,Sally Hansen,Summer,5,33,Casual,United Colors of Benetton Women Solid Grey Charcoal Wallets,http://assets.myntassets.com/v1/images/style/properties/41040c48106dda7bf10d47e409355e02_images.jpg,Wallets,myntassets.com,"Wallets,myntassets.com"
1115,39344,Men,Apparel,Topwear,Tshirts,Green,Maybelline,Fall,4.3,1413,Casual,Mr. Men Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/Mr-Men-Men-Green-T-shirt_51c5b37476b4f9996fc5155968976955_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
1116,1897,Men,Apparel,Topwear,Tshirts,Blue,Bain de Terre,Winter,5,4,Sports,FIFA Men Germany Blue Jersey,http://assets.myntassets.com/v1/images/style/properties/e80f3fc54b451cd28bcc223cd3ccf63e_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
1117,52649,Women,Accessories,Bags,Handbags,Orange,Attends,Summer,5,7,Casual,Mod'acc Women Orange Handbag,http://assets.myntassets.com/v1/images/style/properties/Modacc-Women-Orange-Handbag_08b9024f592461ba9720d7bf186d2dda_images.jpg,Handbags,myntassets.com,"Handbags,myntassets.com"
1118,57109,Women,Apparel,Topwear,Tunics,Blue,Lava,Summer,5,5,Casual,Elle Women Blue Tunic,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Blue-Tunic_a6c24c7c4cf10755d6b936bceddb7567_images.jpg,Tunics,myntassets.com,"Tunics,myntassets.com"
1119,36902,Men,Accessories,Watches,Watches,Silver,Philosophy,Winter,5,1,Casual,Fossil Men Silver-Toned Dial Chronograph Watch FS4643,http://assets.myntassets.com/v1/images/style/properties/e3a23485b5c4be965dec93d968c17950_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
1120,25529,Men,Apparel,Topwear,Shirts,White,Almay,Summer,3.9,7,Casual,Wrangler Men Griffith White Shirt,http://assets.myntassets.com/v1/images/style/properties/361a973927b6edc23c6aaf840b170e94_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
1121,39176,Women,Apparel,Topwear,Kurtas,Purple,COVERGIRL,Summer,4.3,2132,Ethnic,Aneri Women Purple Kurta,http://assets.myntassets.com/v1/images/style/properties/0b1ae91ba6743530bac766b3528a93a5_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
1122,40982,Boys,Apparel,Topwear,Tshirts,White,Rid-X,Summer,4.7,307,Casual,Gini and Jony Boys Core White T-shirt,http://assets.myntassets.com/v1/images/style/properties/2d9821d0bebe8b01d0ffa8a1a2a6532a_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
1123,58141,Women,Accessories,Jewellery,Earrings,Silver,Maybelline,Fall,4.4,7736,Casual,Rreverie Silver Earrings,http://assets.myntassets.com/v1/images/style/properties/Rreverie-Silver-Earrings_0ab43a3a7c71a0e12c78b93fbeb75f4d_images.jpg,Earrings,myntassets.com,"Earrings,myntassets.com"
1124,57935,Men,Footwear,Sandal,Sandals,Black,First Aid Beauty,Spring,4.9,14,Casual,Clarks Men Black Leather Closed Sandals,http://assets.myntassets.com/v1/images/style/properties/Clarks-Men-Black-Sandals_32cdfdb1c318dd5bb7c332071bfbd3f7_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
1125,59093,Women,Apparel,Innerwear,Bra,White,CND,Summer,5,5,Casual,Peri Peri Women White Bra,http://assets.myntassets.com/v1/images/style/properties/Peri-Peri-Women-White-Bra_a092b7a24ccbe465ba5b08346ef66ea6_images.jpg,Bra,myntassets.com,"Bra,myntassets.com"
1126,41850,Men,Accessories,Socks,Socks,Black,Rimmel,Winter,5,5,Casual,Genesis Men Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/188edeab88c46f50d8e11f812e89b3ad_images.jpg,Socks,myntassets.com,"Socks,myntassets.com"
1127,21189,Unisex,Accessories,Bags,Backpacks,Blue,Kiehl's,Summer,5,5,Casual,Quiksilver Unisex Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/f23af4f3b4661fe550a797eb7b900dac_images.jpg,Backpacks,myntassets.com,"Backpacks,myntassets.com"
1128,16539,Men,Apparel,Topwear,Shirts,White,Better Homes & Gardens,Fall,4,29,Casual,Basics Men White Slim Fit Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/071f93920fa13ef44d4ef381909745e6_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
1129,46249,Women,Apparel,Topwear,Tunics,Pink,Maybelline,Summer,5,342,Ethnic,Fusion Beats Women Dark Pink Tunic,http://assets.myntassets.com/v1/images/style/properties/20358513bb94c78a43afc3950ac8e6d5_images.jpg,Tunics,myntassets.com,"Tunics,myntassets.com"
1130,13877,Men,Apparel,Topwear,Shirts,Maroon,ABA,Fall,5,5,Casual,Scullers Men Solid Maroon Shirts,http://assets.myntassets.com/v1/images/style/properties/704ffb8c6c7bad843aaf5423eedc1b80_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
1131,28236,Women,Personal Care,Fragrance,Deodorant,Pink,Always Discreet,Spring,4.4,268,Casual,Secret Temptation Women Mystery Deo,http://assets.myntassets.com/v1/images/style/properties/fc33401eab074c39ba1a642524e1bf87_images.jpg,Deodorant,myntassets.com,"Deodorant,myntassets.com"
1132,8126,Men,Accessories,Belts,Belts,Brown,Almay,Winter,5,1,Casual,Fastrack Men Non Leather Brown Belts,http://assets.myntassets.com/v1/images/style/properties/c1b9098e682431bdb2332c3a448d94de_images.jpg,Belts,myntassets.com,"Belts,myntassets.com"
1133,19571,Men,Apparel,Topwear,Tshirts,Black,Neutrogena,Summer,4.4,540,Casual,United Colors of Benetton Men Printed Black TShirt,http://assets.myntassets.com/v1/images/style/properties/92642e4d0d368352c694a919e3666336_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
1134,12199,Men,Apparel,Topwear,Tshirts,Blue,eos,Summer,5,5,Casual,Basics Men Blue Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/8e273ddc56bbc75b9706e860dd0dcdb3_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
1135,7952,Men,Apparel,Topwear,Tshirts,Black,Philosophy,Fall,5,5,Sports,Puma Men's Knit Polo Black  Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/4f45c39aa34cbfcda45fc53752600df5_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
1136,6880,Women,Apparel,Topwear,Jackets,Black,Reviva Labs,Summer,5,5,Casual,Forever New Women Long Black Jacket,http://assets.myntassets.com/v1/images/style/properties/dc32ed33c6d783860dc7b5e9f992c812_images.jpg,Jackets,myntassets.com,"Jackets,myntassets.com"
1137,11378,Men,Apparel,Topwear,Shirts,White,Oral-B,Fall,5,131,Formal,United Colors of Benetton Men Summer White Shirts,http://assets.myntassets.com/v1/images/style/properties/a57200d51062b4c0a74a6b9b5a805306_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
1138,45894,Men,Free Items,Free Gifts,Free Gifts,Black,Enfamil,Winter,3,148,Casual,Maxima Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/69e9de56581a23627bc5a441a92d6d46_images.jpg,Free Gifts,myntassets.com,"Free Gifts,myntassets.com"
1139,39512,Unisex,Accessories,Bags,Backpacks,Black,Proactiv,Summer,5,5,Casual,Peter England Unisex Black Backpack,http://assets.myntassets.com/v1/images/style/properties/Peter-England-Unisex-Black-Backpack_3b98f59c53e4f8c5524be1c2e8b86d04_images.jpg,Backpacks,myntassets.com,"Backpacks,myntassets.com"
1140,52823,Women,Accessories,Jewellery,Earrings,Green,L'Oreal Paris,Summer,5,2,Casual,Adrika Green Earrings,http://assets.myntassets.com/v1/images/style/properties/Adrika-Green-Earrings_e3f99442c782f10de41d72c6a5a193b8_images.jpg,Earrings,myntassets.com,"Earrings,myntassets.com"
1141,41408,Women,Apparel,Topwear,Tops,Red,Neutrogena,Summer,5,88,Casual,Wrangler Women Red Stay Gold Tee Top,http://assets.myntassets.com/v1/images/style/properties/ea4809afbe525be87f964343d0d1f172_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
