,ID,Product Id,Category,Name,Brand,Rating,ReviewCount,Description,ImageURL,Tags,Gender
2900,2901,59254,Watches,Watches,Eclectic Lady,4.5,300,Titan Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Men-White-Dial-Watch_2c41f3dd01047f34ff614e0e75aa9dd2_images.jpg,"Watches,myntassets.com",Men
2901,2902,10409,Topwear,Tshirts,The Beauty Crop,4.5,300,United Colors of Benetton Men Green Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/ee5a5c39f6fa133e9def9a8b68a97b39_images.jpg,"Tshirts,myntassets.com",Men
2902,2903,15947,Ties,Ties,BRIGHT Air,1,2,Turtle Men Stripes Maroon Ties,http://assets.myntassets.com/v1/images/style/properties/de990573b379c38e0b78e3cfd7cad2b7_images.jpg,"Ties,myntassets.com",Men
2903,2904,32759,Topwear,Shirts,Prevail,4.5,300,Indigo Nation Men Striped Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/7d24b7c6003d049b6d4d9e5e2a281a71_images.jpg,"Shirts,myntassets.com",Men
2904,2905,48789,Jewellery,Pendant,Colgate,4.6,65,Lucera Women Silver Pendant,http://assets.myntassets.com/v1/images/style/properties/a9d48639590ac2981d92fae6aeaeafeb_images.jpg,"Pendant,myntassets.com",Women
2905,2906,30693,Shoes,Heels,OPI,2.3,3,Catwalk Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/127d74129c06f43f70e0c2bcbbc492c8_images.jpg,"Heels,myntassets.com",Women
2906,2907,2046,Topwear,Tshirts,Schick,3.1,12,ADIDAS Mens Fitted Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/67339a5ab530eb83be0d6863aae679dc_images.jpg,"Tshirts,myntassets.com",Men
2907,2908,27624,Bottomwear,Shorts,duri,4.5,300,Scullers Men Cream Shorts,http://assets.myntassets.com/v1/images/style/properties/bf708b590744a69118d241f2b2b22ccb_images.jpg,"Shorts,myntassets.com",Men
2908,2909,13411,Topwear,Shirts,La Bella,4.5,18,United Colors of Benetton Men Stripes Pink Shirts,http://assets.myntassets.com/v1/images/style/properties/2dfbbf522ce60d167c6d39a0e43b2d61_images.jpg,"Shirts,myntassets.com",Men
2909,2910,23284,Watches,Watches,Magic Tree,4.5,300,Maxima Ssteele Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/0c431ce9a1b5354c8655e2932b2e06e9_images.jpg,"Watches,myntassets.com",Men
2910,2911,50776,Sandal,Sandals,BAGGUCOR,4.5,1,Clarks Men Brown Leather Sandals,http://assets.myntassets.com/v1/images/style/properties/Clarks-Men-Casual-Shoes_9a29e9164d1e0e4d314387e006fc406f_images.jpg,"Sandals,myntassets.com",Men
2911,2912,34233,Topwear,Tshirts,Zoya,3,4,Proline Men Mustard Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/07b21e02311048eca557fb81687dfaca_images.jpg,"Tshirts,myntassets.com",Men
2912,2913,7534,Topwear,Tshirts,Color Scents,4.3,226,Nike men's As Nike Spher White Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/91b1d7aa78d18f7a2ce8d942d55a9fa8_images.jpg,"Tshirts,myntassets.com",Men
2913,2914,19917,Bags,Backpacks,V.I.P.,4.5,300,Wildcraft Unisex Black Backpack,http://assets.myntassets.com/v1/images/style/properties/a878d3cdb5c4ce21a6a7c1e5b767f6cf_images.jpg,"Backpacks,myntassets.com",Unisex
2914,2915,46613,Shoes,Heels,Caveman Grooming,4.5,9,Catwalk Women Multi Coloured Sandals,http://assets.myntassets.com/v1/images/style/properties/b16122bfedad8402fdb90783f8fda92e_images.jpg,"Heels,myntassets.com",Women
2915,2916,16163,Shoes,Formal Shoes,TimeMist,4.5,14,Enroute Men Leather Tan Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/f68b67a4d85b376e096423f7f68e2749_images.jpg,"Formal Shoes,myntassets.com",Men
2916,2917,22356,Topwear,Shirts,Sparitual,3,2,John Players Men Solid White Shirt,http://assets.myntassets.com/v1/images/style/properties/e00c6197b889d96911adddde3b118969_images.jpg,"Shirts,myntassets.com",Men
2917,2918,52021,Loungewear and Nightwear,Lounge Tshirts,Scentuals,4.5,300,Inaya Women Lounge Top,http://assets.myntassets.com/v1/images/style/properties/Inaya-Women-Lounge-Top_f095a1ea415ff8215fc8eef26f47437d_images.jpg,"Lounge Tshirts,myntassets.com",Women
2918,2919,45096,Innerwear,Bra,Oral-B,4.5,2551,Bwitch Purple Full-Coverage Lace Bra RTV-BW334,http://assets.myntassets.com/assets/images/45096/2016/7/26/11469536045888-Bwitch-Purple-Lace-Bra-RTV-BW334-1531469536043188-1.jpg,"Bra,myntassets.com",Women
2919,2920,36564,Fragrance,Deodorant,Sally Hansen,4.5,11334,United Colors of Benetton Women Deo,http://assets.myntassets.com/v1/images/style/properties/10b5e16b04e8dc9d2e46129d3f7aefda_images.jpg,"Deodorant,myntassets.com",Women
2920,2921,5263,Bags,Messenger Bag,Jewel Sanitary Napkins,4.5,2,Wildcraft Unisex Grey & Green Printed Messenger Bag,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Grey---Green-Messenger-Bag_2870bcc8b191fb831bdb564fa03729fe_images.jpg,"Messenger Bag,myntassets.com",Unisex
2921,2922,44144,Fragrance,Perfume and Body Mist,Covidien,3,2,Boss Men Number One Perfume,http://assets.myntassets.com/v1/images/style/properties/Boss-Men-Number-One-Perfume_01d5920a52a555d41ed40df4048b5405_images.jpg,"Perfume and Body Mist,myntassets.com",Men
2922,2923,20401,Belts,Belts,Boardwalk,3.8,8,Baggit Women Tickle Taj Purple Belt,http://assets.myntassets.com/v1/images/style/properties/553392868a31c8f579afc034bad0da54_images.jpg,"Belts,myntassets.com",Women
2923,2924,41436,Shoes,Sports Shoes,Nest,4.5,300,Lee Cooper Men Black & White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/75dda63272645c9dedd6fcabd4eabd75_images.jpg,"Sports Shoes,myntassets.com",Men
2924,2925,25173,Bags,Handbags,Joico,4.5,300,Lino Perros Women Leatherette Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/11878cd0cb199e7f2240e804bd9af458_images.jpg,"Handbags,myntassets.com",Women
2925,2926,56481,Nails,Nail Polish,Clinical Daily,4.5,300,Streetwear Bride's Delight Nail Polish 52,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Brides-Delight-Nail-Polish-52_aabbeb30bc31b857c5d2be499068f939_images.jpg,"Nail Polish,myntassets.com",Women
2926,2927,11346,Bottomwear,Jeans,WonderSlim,4,3,Lee Men Blue Zed Fit Jeans,http://assets.myntassets.com/v1/images/style/properties/6a913c4ca4f75ab1876bb070aa0b90b0_images.jpg,"Jeans,myntassets.com",Men
2927,2928,10294,Shoes,Formal Shoes,Diversey,4.5,300,Clarks Men Feeling Good Leather Brown Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/91b438e6f6ad7cf63571fdea86dc7f68_images.jpg,"Formal Shoes,myntassets.com",Men
2928,2929,57553,Lips,Lipstick,Out of Africa,1,1,Lotus Herbals Floralstay Truffle Story Lip Color 423,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-FloralSTAY-Truffle-Story-Lip-Color-423_ad9549b56fb8e400d340c689ccc85daf_images.jpg,"Lipstick,myntassets.com",Women
2929,2930,44978,Watches,Watches,L'Oreal Paris,4.5,300,Maxima Women Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/607b0bad1169f6247310f5b001050329_images.jpg,"Watches,myntassets.com",Women
2930,2931,33016,Topwear,Kurtas,Carmex,5,1,Mother Earth Women Striped Black & Maroon Kurta,http://assets.myntassets.com/v1/images/style/properties/1f74bd6c76308353cc7737e5032b5340_images.jpg,"Kurtas,myntassets.com",Women
2931,2932,4183,Shoes,Casual Shoes,Navitas Organics,4.5,2,Rockport Men Brown Leather Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/Rockport-Men-Brown-Leather-Casual-Shoes_9c5fb81fa80950693ae635413df4f5c0_images.jpg,"Casual Shoes,myntassets.com",Men
2932,2933,11948,Shoes,Casual Shoes,Unique Bargains,5,3,Ganuchi Men Casual Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/3622942da5d2451489f5d16f4136b1c3_images.jpg,"Casual Shoes,myntassets.com",Men
2933,2934,36756,Watches,Watches,Gold Bond,4.6,8,Maxima Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/dcbdb4d1a93dbb5cb9914b8ccbc79b34_images.jpg,"Watches,myntassets.com",Women
2934,2935,58729,Topwear,Tshirts,Almay,4.6,845,Puma Women Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Blue-T-shirt_5899e684270f9e67534528c06edc03b6_images.jpg,"Tshirts,myntassets.com",Women
2935,2936,37684,Bags,Backpacks,Veeda,4.5,300,American Tourister Unisex Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/392aa373328da0394c2ddc5896a4060b_images.jpg,"Backpacks,myntassets.com",Unisex
2936,2937,44376,Topwear,Waistcoat,Fresh Products,4.5,300,ONLY Women Blue Waistcoat,http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-Blue-Waistcoat_85482d2b8108cc53ded3eaf2ddbaf708_images.jpg,"Waistcoat,myntassets.com",Women
2937,2938,11174,Topwear,Sweaters,Tip Beauty,4.5,300,Scullers Men Stripes Green Sweaters,http://assets.myntassets.com/v1/images/style/properties/b17b4199ac0b50e1a9cefd9eb41d2b4e_images.jpg,"Sweaters,myntassets.com",Men
2938,2939,33224,Topwear,Tops,Dermalogica,4.5,1,Sepia Women Striped Black Top,http://assets.myntassets.com/v1/images/style/properties/f5e505d485bac48423158259f485b0d0_images.jpg,"Tops,myntassets.com",Women
2939,2940,57761,Skin Care,Face Wash and Cleanser,Just For Men,4.5,2087,Lotus Herbals Tea Tree & Cinnamon Anti-Acne Oil Control Face Wash,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Tea-Tree---Cinnamon-Anti-Acne-Oil-Control-Face-Wash_0fe0079115c18dbb31f74d599ca01da5_images.jpg,"Face Wash and Cleanser,myntassets.com",Women
2940,2941,24293,Socks,Socks,Calvin Klein,4.5,300,Quiksilver Men High Grey Socks,http://assets.myntassets.com/v1/images/style/properties/Quiksilver-Men-High-Grey-Socks105202ae5be28c48361e9d6bcea35909_images.jpg,"Socks,myntassets.com",Men
2941,2942,27416,Bottomwear,Capris,Unique Bargains,4.5,30,Jockey Women Grey Melange Relaxed Fit Capris 1306,http://assets.myntassets.com/v1/images/style/properties/Jockey-Women-Grey-Melange-Relaxed-Capris_6a01dfe312b510c61e9217cf9d117a25_images.jpg,"Capris,myntassets.com",Women
2942,2943,43153,Watches,Watches,Abercrombie & Fitch,4.5,8,Fastrack Men Brown Dial Watch NE1478SM02,http://assets.myntassets.com/v1/image/style/properties/43153/Fastrack-Men-Brown-Dial-Watch-NE1478SM02_1_2ae34c61fd910d28d5c10d908a9eb666.jpg,"Watches,myntassets.com",Men
2943,2944,2274,Topwear,Tshirts,Sally Hansen,4.2,11266,Nike Mens AS White T-shirt,http://assets.myntassets.com/v1/images/style/properties/672a902958c8ccdbdd29b6f53c9314b4_images.jpg,"Tshirts,myntassets.com",Men
2944,2945,42081,Wallets,Wallets,Pureology,1,1,American Tourister Men Brown Slim Fold Wallet,http://assets.myntassets.com/v1/images/style/properties/American-Tourister-Men-Black-Travel-Wallet_4446528e4c8261de1ac91f8f43d376cc_images.jpg,"Wallets,myntassets.com",Men
2945,2946,22958,Shoes,Sports Shoes,Softsheen-Carson,4.5,21,Reebok Men White Acciomax Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/dac3290ff5092903b72d3043e293a9f6_images.jpg,"Sports Shoes,myntassets.com",Men
2946,2947,49469,Shoes,Casual Shoes,VitaCosmo,4.5,300,Vans Men Maroon Vulcanized Canvas Shoes,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Maroon-Vulcanized-Canvas-Shoes_720f0b25cb5299caf59f50ea424432a4_images.jpg,"Casual Shoes,myntassets.com",Men
2947,2948,19319,Bags,Backpacks,Vaseline,4.3,763,Nike Unisex Casual Grey Backpack,http://assets.myntassets.com/v1/images/style/properties/0a14d0822ab421bd64ac36d7278229aa_images.jpg,"Backpacks,myntassets.com",Unisex
2948,2949,55036,Lips,Lipstick,Victoria's Secret,5,1,Lakme Absolute Matte Expresso Lipstick 55,http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Matte-Expresso-Lipstick-55_d1f86c529cc0e2b2239c6a1f9c4e9532_images.jpg,"Lipstick,myntassets.com",Women
2949,2950,34001,Topwear,Tops,Maybelline,4.5,498,Femella Women Brown Top,http://assets.myntassets.com/v1/images/style/properties/a7b05e2e7017893083dfce07a2dd885e_images.jpg,"Tops,myntassets.com",Women
2950,2951,50544,Innerwear,Briefs,SheaMoisture,4.5,3285,Chromozome Men White Brief,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-White-Brief_ff8464f9b478da1d9daaf163da851595_images.jpg,"Briefs,myntassets.com",Men
2951,2952,17283,Topwear,Tshirts,Neutrogena,4.8,252,U.S. Polo Assn. Men Stripes Brown Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/5df570bdc07dd6263f0cc1c2a6b40c20_images.jpg,"Tshirts,myntassets.com",Men
2952,2953,16351,Topwear,Shirts,theBalm,4.5,24,Peter England Men Stripes Cream Shirt,http://assets.myntassets.com/v1/images/style/properties/000d4e5aed60867d7d58cf1a655cf2c7_images.jpg,"Shirts,myntassets.com",Men
2953,2954,22164,Shoes,Casual Shoes,OPI,4.5,300,Timberland Men Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/324b832e603704a1f06c14310f701eb2_images.jpg,"Casual Shoes,myntassets.com",Men
2954,2955,7706,Topwear,Tops,Kotex,4.5,300,Jealous 21 Women's She's Got Attitude Black Top,http://assets.myntassets.com/v1/images/style/properties/e04e604ea79d04606627b3b9b3549f5f_images.jpg,"Tops,myntassets.com",Women
2955,2956,14062,Topwear,Tshirts,Estee Lauder,4.5,300,Flying Machine Men Stripes Grey Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/3be03e249a9bf07e44cf879b74bf63a6_images.jpg,"Tshirts,myntassets.com",Men
2956,2957,20257,Topwear,Tshirts,Garnier,4,3751,Wrangler Men Wing Blue Tshirt,http://assets.myntassets.com/v1/images/style/properties/d9785658b88aba752c58a36d02121d51_images.jpg,"Tshirts,myntassets.com",Men
2957,2958,5435,Topwear,Tshirts,AIR WICK®,4.8,11,Nike Men's Encourage The Rookies Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/69e7b7f7ed9d27543c9ebd6dde92d0ab_images.jpg,"Tshirts,myntassets.com",Men
2958,2959,44712,Flip Flops,Flip Flops,Attends,4.4,35,Lotto Men Black Campione Flip Flop,http://assets.myntassets.com/v1/images/style/properties/b4e92269a1a54fe65b6ba1e189c49325_images.jpg,"Flip Flops,myntassets.com",Men
2959,2960,36332,Socks,Socks,BareMinerals,4.5,300,Playboy Men Black and White Socks,http://assets.myntassets.com/v1/images/style/properties/Playboy-Men-Socks_158a147623ecd01011ebfb20c6a43da1_images.jpg,"Socks,myntassets.com",Men
2960,2961,21385,Bottomwear,Track Pants,Salon Perfect,4.6,7,Manchester United Men Solid Navy Blue Track Pants,http://assets.myntassets.com/v1/images/style/properties/5feb55188f8b66b8f75d8468d6719955_images.jpg,"Track Pants,myntassets.com",Men
2961,2962,52677,Watches,Watches,Kimberly-Clark,4.5,300,Morellato Men Silver Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_0fbc799f44c9ee714bc31787c10394fa_images.jpg,"Watches,myntassets.com",Men
2962,2963,57305,Shoes,Heels,Rena,4.5,300,Rocia Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Black-Sandals_b8dd915288af7a631865be240d47352a_images.jpg,"Heels,myntassets.com",Women
2963,2964,11510,Shoes,Heels,Eminence Organic Skin Care,4.5,300,Catwalk Women Lifestyle Beige Flats,http://assets.myntassets.com/v1/images/style/properties/fc4a4b1fa426e04697b7850fe34e9980_images.jpg,"Heels,myntassets.com",Women
2964,2965,41260,Wallets,Wallets,Lancome,4.5,300,Arrow Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/e8b3b7e7eda15d3c5a77a7c69cedba39_images.jpg,"Wallets,myntassets.com",Men
2965,2966,31117,Topwear,Tops,Gain,4.5,989,Gini and Jony Girls White Top,http://assets.myntassets.com/v1/images/style/properties/63e4f7008a21ad52e8e004ec132987dd_images.jpg,"Tops,myntassets.com",Girls
2966,2967,12395,Socks,Socks,Redken,4.8,4,Reid & Taylor Men Solid Blue Socks,http://assets.myntassets.com/v1/images/style/properties/824ff2355649f2f361fcfcc09fb696a9_images.jpg,"Socks,myntassets.com",Men
2967,2968,46879,Socks,Socks,La Roche-Posay,4.5,300,Lino Perros Men Pack of 2 Socks,http://assets.myntassets.com/v1/images/style/properties/40de201edc3c18bca0bdce27a5fd446b_images.jpg,"Socks,myntassets.com",Men
2968,2969,13247,Bottomwear,Jeans,Crest,4.5,300,Palm Tree Kids Boy Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Kids-Boy-Washed-Blue-Jeans_e8441f0e19775186b85a639c4fc90d7d_images.jpg,"Jeans,myntassets.com",Men
2969,2970,54580,Topwear,Kurtas,COVERGIRL,4.5,520,Sushilas Women Printed Red Kurta,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Printed-Red-Kurta_ac8f1035898119b7c86daa8dc959f95f_images.jpg,"Kurtas,myntassets.com",Women
2970,2971,28806,Topwear,Shirts,Joico,4.5,2,Denizen Men Check Black Shirt,http://assets.myntassets.com/v1/images/style/properties/a0bb2dc080a0d54e0aeb5551e2eb64ad_images.jpg,"Shirts,myntassets.com",Men
2971,2972,43537,Topwear,Tops,Siaonvr,1,1,French Connection Women Green Top,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Green-Top_7c9ec969ced00f19851c93da662686f4_images.jpg,"Tops,myntassets.com",Women
2972,2973,2610,Shoes,Heels,Playtex,4.1,850,Carlton London Women Stylish Black Flats,http://assets.myntassets.com/v1/images/style/properties/938912f5e6e0e4ec1b3c75c556410768_images.jpg,"Heels,myntassets.com",Women
2973,2974,16735,Flip Flops,Flip Flops,Super Nail,4.5,300,Lotto Men Emeriti Black Slipper,http://assets.myntassets.com/v1/images/style/properties/20e7d75f6cef1689d6874a14a9db0933_images.jpg,"Flip Flops,myntassets.com",Men
2974,2975,49831,Flip Flops,Flip Flops,Oral-B,4.5,99,iPanema Women Blue Flip Flops,http://assets.myntassets.com/v1/images/style/properties/c12c42e702cce65e4ba10c9d55fcbb58_images.jpg,"Flip Flops,myntassets.com",Women
2975,2976,22500,Shoes,Casual Shoes,Maybelline,4.5,300,Catwalk Women Blue Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/739dcbf6e32c6ee9236e444a01b49c8d_images.jpg,"Casual Shoes,myntassets.com",Women
2976,2977,7362,Topwear,Tops,Christopher's Original Formulas,5,4,UCB Women's Graphic Print Sequins Blue Top,http://assets.myntassets.com/v1/images/style/properties/8f838e0f7186aec656923845d68748fe_images.jpg,"Tops,myntassets.com",Women
2977,2978,46045,Jewellery,Earrings,Gold Bond,5,2,Estelle Gold Earrings,http://assets.myntassets.com/v1/images/style/properties/acaa68bebdb2b22aa581e18cdc020cc4_images.jpg,"Earrings,myntassets.com",Women
2978,2979,47197,Sandal,Sandals,OPI,5,3,Franco Leone Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/4ecc18f38825a3c9b68201fe81ad3871_images.jpg,"Sandals,myntassets.com",Men
2979,2980,34465,Bags,Backpacks,L'Oreal,4.5,300,ADIDAS Unisex Black BP Tone Backpack,http://assets.myntassets.com/v1/images/style/properties/a85eacc75fe9093d0b66b5c647e8c4e0_images.jpg,"Backpacks,myntassets.com",Unisex
2980,2981,31325,Topwear,Kurtas,Hempz,4.5,300,Aurelia Women Printed Purple Kurta,http://assets.myntassets.com/v1/images/style/properties/26139d3c66fd7b95846b18ab51d10c59_images.jpg,"Kurtas,myntassets.com",Women
2981,2982,8118,Belts,Belts,Ralph Lauren Polo Red,4.5,54,Fastrack Men Khaki Canvas Brown Belts,http://assets.myntassets.com/v1/images/style/properties/34e4495ae4704be6cd99ecfcf9314487_images.jpg,"Belts,myntassets.com",Men
2982,2983,43705,Jewellery,Jewellery Set,La Palm,4.5,300,Royal Diadem White Jewellery Set,http://assets.myntassets.com/v1/images/style/properties/2760ab03d8e89ccde8eef359bdbfa64c_images.jpg,"Jewellery Set,myntassets.com",Women
2983,2984,13075,Shoes,Casual Shoes,Elizabeth Arden,5,1,Numero Uno Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/d5e6350d1e72ff1e01b0d1bf9fe98ce8_images.jpg,"Casual Shoes,myntassets.com",Men
2984,2985,7150,Topwear,Tops,Banana Boat,4.5,300,Scullers For Her Women's Wow Knit Black Purple Top,http://assets.myntassets.com/v1/images/style/properties/edc11520e16a8bc6d2431ff9af64f488_images.jpg,"Tops,myntassets.com",Women
2985,2986,35785,Shoes,Flats,Product Of Always,4.5,300,Enroute Women Coral Shoes,http://assets.myntassets.com/v1/images/style/properties/66805c5d16ee71ee428bb45419a1088f_images.jpg,"Flats,myntassets.com",Women
2986,2987,46277,Dress,Dresses,Oster,3.9,7,109F Red & White A-Line Dress,http://assets.myntassets.com/v1/images/style/properties/e2afea0bfbb43879454f78e868eed309_images.jpg,"Dresses,myntassets.com",Women
